code,select_td,buy_td,sell_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
501062.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.009928616069692309,-0.00404530744336562,0.036195286195286336,0.017100000000000337,-0.004850444624090566,0.0650327172540468,0.018966122204821283,-0.016000000000000014,625881.1,3
159895.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.043662564848484964,-0.002320185614849146,0.21640735502121622,0.0466000000000002,0.010991594662904669,0.16989478992367113,0.043376015335576765,-0.03737259343148358,577077.3,75
160644.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.04152936779859506,-0.009946442234123887,0.04439063761097661,0.02650000000000019,-0.00235148991943257,0.08258909940739523,0.010158636494832715,-0.019696969696969546,2706422.85,69
160919.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.025528196928104707,-0.012876990850559267,0.0596580574754455,0.06979999999999986,-0.025361349036402636,0.09283037264998928,0.025224668501999007,-0.0319042871385844,451422.25,19
501081.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.05022742300857841,-0.012964054213317477,0.30046583850931685,0.10885000000000011,0.021123540707775668,0.18625253109632633,0.03914310335597572,-0.035260115606936426,708314.05,98
501085.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.045221407633209365,-0.009750152346130414,0.2199699699699702,0.08855000000000013,0.009410814672174306,0.14470082127493167,0.041962292659129284,-0.045697329376854556,544955.55,82
510190.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.05137961210723896,-0.014760147601475926,0.051476793248945274,0.10999999999999943,-0.02484836626883169,0.10711844499427148,0.03715688088789717,-0.024027161138678532,20307401.4,100
501075.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.0282572522922806,0.0053956834532373765,0.1180000000000001,0.06194999999999995,0.0027205596579868985,0.10507014954958938,0.036259939601336236,-0.03248259860788849,852598.15,32
516720.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.03937609360000027,-0.012401352874859106,0.07352941176470584,0.028200000000000003,-0.012735264284909231,0.11127810132130977,0.03383012343261317,-0.025669642857142905,1968605.55,63
160926.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.007404438546910752,-0.01942857142857146,0.0902160101651841,0.025050000000000017,-0.029576429338913135,0.10051033109285545,0.04197158854035335,-0.03378378378378377,465741.55,1
165521.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.043762070544388854,-0.023178807947019875,0.06690777576853502,0.03854999999999986,-0.013460413008945737,0.11682410246035557,0.02653764588543054,-0.03986981285598057,580089.75,77
169104.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.01886892292207798,-0.009646302250803762,0.05119453924914663,0.03364999999999996,-0.015219337511190756,0.07764046492396748,0.025405271493688358,-0.016645326504481472,207537.05,5
159933.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.08176822928571448,-0.011960855382384894,0.09742351046698872,0.10554999999999959,-0.010813556861891227,0.14487104033235254,0.04142921127633399,-0.027509824937477667,877594.65,129
510010.SH,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.04218590854952109,-0.020560747663551537,0.040370615486432726,0.037949999999999706,-0.028249984545960394,0.08962931363524107,0.03805540021816603,-0.08604651162790722,1877938.7,71
160106.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.02910786706554891,-0.0075301204819276935,0.02968750000000009,0.030200000000000005,-0.021420351189813336,0.0653632684270895,0.026094138156444402,-0.02370370370370367,308983.25,34
160314.SZ,2024-10-31,2024-11-01,2024-11-08,2024-10-31,0.039797633181019254,-0.02203389830508473,0.07850467289719609,0.03059999999999996,-0.020996818663838845,0.08837832015019553,0.028150066497605295,-0.03269069572506278,229418.7,64
161129.SZ,2024-11-07,2024-11-08,2024-11-15,2024-11-07,-0.020907023584905815,0.003646973012399579,0.008797653958944052,0.005800000000000027,-0.0034762456546930665,0.013766014463492349,0.008441398528420446,-0.015793251974156486,2836469.85,0
159812.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05261946210369106,-0.029763941156346285,-0.036684782608695676,-0.00010000000000065512,-0.04693092265555432,0.04218314483765062,0.009938769386072062,-0.06030483764082173,3884362.6,10
159830.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05195273294615532,-0.03051560855840052,-0.0372692441657958,8.881784197001252e-16,-0.04756161645747359,0.04260001077799136,0.010061793517663785,-0.060343362230154574,9040576.7,8
159831.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.050926253809688626,-0.030333670374115274,-0.036664992466097335,0.00039999999999906777,-0.04720902121176984,0.04222143602930384,0.009788216225488961,-0.06041802743305014,8082036.6,3
159834.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05002384497819534,-0.031198954590003214,-0.037175324675324695,0.0010500000000011056,-0.047404897087285125,0.04224860919687745,0.009701650226574493,-0.060063391442155334,6561202.25,2
159934.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05319216283286132,-0.029691006387018937,-0.03881668946648431,-0.002049999999998775,-0.04831240952534155,0.04246262641713683,0.01018859533069559,-0.0611324536495742,669248174.3,12
159937.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05161278754908838,-0.02955749188450363,-0.037451279444162044,-0.000700000000000145,-0.04714773404014383,0.04239370243969276,0.010041325488557394,-0.0599139357828532,263765018.9,5
161810.SZ,2024-11-14,2024-11-15,2024-11-22,2024-11-14,-0.018146629137404502,-0.055636363636363595,0.044229995979091274,0.03954999999999975,-0.026502230385725523,0.0869715799123969,0.016294877467025445,-0.07612949128424051,995772.85,0
518600.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05286959357092069,-0.029946338930240568,-0.03760947964966521,-0.001300000000000523,-0.04726283577014612,0.04264282717749035,0.009794970702760333,-0.05988928032209362,24725407.35,11
518660.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.053388446084814634,-0.029487399279958915,-0.037572254335260236,-0.0032000000000005357,-0.04781127791093731,0.041832168975910466,0.010031309888146142,-0.060726729716276795,28635117.1,14
518680.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05174125464323387,-0.03046380284100636,-0.03672844754293492,-0.0008499999999997954,-0.04752297125755556,0.042423233314638154,0.009954617717836997,-0.06053067993366501,18874146.45,7
518800.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.053287572681802065,-0.030878040365706627,-0.03735435229609341,-0.0011499999999999844,-0.047546389305665016,0.042783017617056496,0.009948287347450832,-0.060692191941147056,185431472.55,13
518850.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.052275631691985236,-0.02926663263569862,-0.03680567280094549,-0.0012999999999996348,-0.04719754158594436,0.042594006018939146,0.009824187661126268,-0.06013179571663929,86878911.8,9
518860.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05134867308390034,-0.02569775357385984,-0.03195806560703429,0.0011500000000008725,-0.04361771437162776,0.042372143508065285,0.010090147817003547,-0.05590369393139849,7274003.6,4
518880.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.05172378583435533,-0.030716723549487956,-0.03810330228619807,-0.0019999999999997797,-0.048281293198059516,0.04261730896893878,0.009970329275440415,-0.06131217980499082,2238377460.15,6
518890.SH,2024-11-14,2024-11-15,2024-11-22,2024-11-14,0.0497534069473502,-0.029241754505270223,-0.035635872318865,-0.0004999999999997229,-0.04649784167856463,0.042418316960944225,0.009667910876515508,-0.05915307299390349,11486906.7,1
159609.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.014761449736842014,-0.033203125,0.02910602910602922,0.0050000000000001155,-0.03367496339677911,0.15285071267816974,0.02891221834088671,-0.08490566037735858,33160241.0,55
159631.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.018535305433698857,-0.014734774066797796,0.006018054162487463,-0.00019999999999997797,-0.007422068283028271,0.08061382715169207,0.010899154101225899,-0.043227665706051965,8604667.3,36
159632.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.002301948565621492,-0.019517795637198687,0.038297872340425476,0.01464999999999983,0.007699342163485667,0.034042033981026565,0.012057264097487858,-0.024027459954233388,166729008.95,85
159708.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.017066578149556366,-0.019875776397515588,-0.006297229219143552,-0.0005499999999999394,-0.015042756382248279,0.0730503895871939,0.011891911611378406,-0.040194884287454324,12713286.55,46
159709.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02605528327796225,-0.03825717321997879,0.029579067121729308,0.003249999999999975,-0.0060952171764318,0.14328464403800267,0.023112432157705583,-0.10569105691056924,979962.65,17
159732.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.025647531303258142,-0.03033980582524276,0.01913265306122458,0.002349999999999852,-0.01884938908331779,0.13046596640599684,0.02093226496585689,-0.08847497089639123,143282321.85,18
159739.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.015864781096136427,-0.03962101636520243,0.10396039603960405,0.01805000000000012,0.01942857142857135,0.2125159359237292,0.030934522744125125,-0.1254125412541255,23620089.3,51
159773.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.015008037116644779,-0.04030226700251893,0.03392130257801895,0.0014999999999999458,-0.003986667538069422,0.1474889383296254,0.02607738307165489,-0.1058394160583942,33489504.7,54
159778.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.029086373372921526,-0.02771362586605086,0.06313131313131315,0.008450000000000069,0.002858504049547239,0.14231292517006833,0.022784327222889995,-0.10109890109890107,1936464.9,9
159779.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02390198463730564,-0.031367628607277265,0.01981505944517825,0.0012999999999999678,-0.015682774448552927,0.15090001956564292,0.020222933791218638,-0.09461077844311372,7786717.7,23
159786.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.020309656554524325,-0.03363228699551568,0.05378973105134466,0.007100000000000217,-0.013560679750529547,0.15392741598256965,0.022549853423959976,-0.0897297297297297,11847515.4,31
159811.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02729507100166939,-0.0415003990422983,-0.005794701986754913,-0.0019000000000000128,-0.017988552739165775,0.11087562068547863,0.018587251505524635,-0.07621247113163987,5208849.9,14
159863.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.011231825851063748,-0.0358361774744026,0.025408348457350183,0.005449999999999955,-0.03534232542257121,0.15454366252710416,0.02720713065696727,-0.08566721581548586,19516277.75,66
159889.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0390794856577541,-0.028066528066528096,0.06009070294784591,0.011149999999999993,-0.0031451569913107935,0.1534772182254196,0.02341417362769234,-0.09462151394422313,5402122.85,0
159890.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.007474545184866677,-0.03770491803278697,0.10131332082551592,0.018549999999999844,0.01649422052902727,0.21114723154362403,0.03290687104804882,-0.13364413364413363,24592057.85,74
159909.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.018314534933530302,-0.04915730337078639,0.013473053892215647,0.000500000000000056,-0.02160560734157091,0.13651793046810856,0.020581483154037822,-0.10148849797022996,4354151.4,37
159936.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.018151357861570183,-0.02123356926188069,0.01467505241090139,0.008599999999999941,-0.006262190740170426,0.09717568214456684,0.01169843301951198,-0.04731075697211151,5129651.75,38
159941.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.0072556365589520055,-0.017301038062283558,0.040293040293040594,0.009649999999999936,0.009239516702203465,0.03166674304569006,0.012332832228586981,-0.025862068965517238,1128308528.75,90
159959.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02540058292421188,-0.008655126498002597,0.012236573759347502,0.00295000000000023,-0.0036134903640256955,0.07145929926867733,0.010574840303674156,-0.034415584415584566,21920899.6,20
159965.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.012406582362751828,-0.01635991820040883,0.007681564245810124,0.000500000000000167,0.0015964461719997214,0.07129844216683834,0.011116719711141821,-0.027210884353741527,1067757.65,62
159974.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.033953675139563155,-0.007263922518159771,0.01547987616099089,0.005499999999999616,-0.0034332938352624742,0.07353005131773505,0.010722474524764962,-0.03537735849056611,8028257.55,2
159975.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.015975296000000028,-0.02657807308970106,0.02447552447552437,0.0023499999999999632,-0.005515485787017549,0.1119323185306329,0.015185305438537789,-0.06178861788617873,5560872.7,50
159994.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.028936226619411087,-0.0456905503634476,-0.02751322751322749,-0.00804999999999989,-0.0293620616814535,0.11370765370138036,0.021799345495247924,-0.1046859421734796,46646106.95,11
160222.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.014512672273781724,-0.014840182648401812,0.03601440576230486,0.008650000000000047,-0.00034750376462422405,0.08926881584758051,0.015910472114669543,-0.03695408734602468,301657.7,58
161130.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.0046770631944852425,-0.014838521966831664,0.0370597243491575,0.02784999999999993,0.00975158798795217,0.033740770997425784,0.011302955666655139,-0.02086956521739136,5709659.7,89
161631.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.005404718125000096,-0.03384207033842068,0.04597701149425282,0.00969999999999982,0.006776379477250849,0.15675949502086306,0.02399218425934909,-0.0967328635490069,2122064.7,77
161912.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.007000849944491683,-0.02821576763485467,0.00042716787697583136,-0.005550000000000388,-0.024552781190778528,0.14507257205538693,0.016707060004365917,-0.08356883326604758,2933105.5,75
162605.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01466129740489841,-0.023906408952187097,0.015343915343915215,0.010150000000000547,-0.01082474226804131,0.08311311274053668,0.0154132503368694,-0.05062034739454102,5319771.45,56
163402.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.020357407660625992,-0.02254428341384862,-0.006546644844517169,-0.0025000000000000577,-0.012767341628039164,0.07054556006964563,0.010379184161198676,-0.053459119496855445,5501345.45,30
163412.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.023935045264501853,-0.024563901744393046,0.001828153564899404,-0.003349999999999742,-0.008593396653098329,0.07192030976283004,0.01158224526104451,-0.05375218150087269,498612.95,22
163418.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.0026607754486134283,-0.02373417721518989,-0.003231017770597755,-0.0019500000000001183,-0.012483994878360938,0.06548431105047747,0.010887318741223402,-0.06065318818040444,899245.9,86
165516.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01069911090947362,-0.04624624624624618,-0.003138731952291196,-0.007600000000000051,-0.01923848933082173,0.11010935518151599,0.012752367644849518,-0.04777133719768134,397834.75000000006,68
501078.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.016085910287769845,-0.0212418300653594,0.00955056179775271,0.0025500000000000522,-0.008879819094368746,0.1186681200255022,0.014783591287279829,-0.059637912673056515,1037327.7,49
501083.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.010821940818253162,-0.040632054176072074,-0.0199846272098384,-0.005849999999999911,-0.024670109007458363,0.1430341008452347,0.019341079362619997,-0.08309248554913273,422307.3,67
501089.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.015588156248934393,-0.002540220152413064,0.04247787610619458,0.010850000000000026,0.004862236628849326,0.07330545976134539,0.016854187217791913,-0.04466501240694776,592645.0,91
501095.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01240384807086603,-0.040968342644320366,0.015779092702169706,-0.00034999999999996145,-0.00971060474954355,0.11538873994638088,0.014328129299996176,-0.07299270072992703,254685.6,63
501205.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0005999099999999258,-0.02244897959183667,0.03455723542116629,0.002599999999999991,-0.007665216490573834,0.18979541533152577,0.023145119460587178,-0.09784735812133072,3255306.1,83
501207.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.026558353896103837,-0.014705882352941235,-0.0018621973929237035,-0.0019999999999998908,-0.009608277900960971,0.08798498961334866,0.013118541790673746,-0.05525846702317294,524911.75,16
506006.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.007696241999999853,-0.029069767441860517,-1.1102230246251565e-16,-0.00014999999999998348,-0.0037582771580266794,0.10056024861032076,0.01270292374564734,-0.043528064146620915,696891.9,72
510810.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.03424974468013464,-0.02631578947368418,0.062200956937799035,0.015700000000000047,-0.010143796678185213,0.12095464200924644,0.018516500443290243,-0.06461864406779672,17897997.3,1
512220.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01615943235928141,-0.036311239193083544,0.032736256948733944,0.007100000000000106,-0.008274266733888869,0.14880641424580365,0.02117494179978208,-0.10209713024282563,9715176.25,48
512330.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02932399583746259,-0.03897338403041839,0.08244111349036376,0.01495000000000013,-0.0033517350157729053,0.20296471983397568,0.028252542672247485,-0.1324977618621307,9040817.55,8
512520.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.016358085692945945,-0.013877551020408108,0.017691659646166924,0.003649999999999931,-0.004039904361447744,0.08783521181500187,0.010541729330421188,-0.04316546762589912,4134210.55,47
512910.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01907131244163429,-0.021883920076117946,0.00390625,0.001000000000000112,-0.0109202867176601,0.08207388384723502,0.011010102493211002,-0.043884220354808545,32978381.75,33
512950.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02888481820754729,-0.008651766402307137,0.010286554004408588,0.0026999999999999247,-0.0042365209834522854,0.06860393127998776,0.010680495149499905,-0.03511235955056169,41362261.4,12
512960.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.029068578230884823,-0.010408921933085513,0.00909780136467031,0.002649999999999819,-0.004897013195768296,0.0688428959565286,0.01164406940655559,-0.035507246376811574,19396136.7,10
515050.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.030125606481647194,-0.04526046114432103,-0.02867072111207658,-0.010099999999999998,-0.030439684329199634,0.11480640015468646,0.022033083353478786,-0.10474631751227492,129643027.25,5
515600.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.032201493873517784,-0.005897771952817932,0.0153949129852744,0.004750000000000032,-0.0039722924395129144,0.07241937755245753,0.0116320669816436,-0.03684879288437104,26707252.35,3
515680.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.03009040445901645,-0.0077972709551655806,0.011928429423459397,0.004450000000000065,-0.0051793218020130816,0.07274146205097165,0.011021876053620037,-0.03415559772296006,9810846.2,6
515770.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01751023301184429,-0.012500000000000067,0.018041237113401998,0.00354999999999972,-0.003908712646576773,0.08797841693721686,0.012553799031342409,-0.05024311183144248,8213394.1,45
515860.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.015490183032427662,-0.01716738197424894,0.017777777777777892,0.0026999999999999247,-0.001787193234819684,0.10424221031351277,0.018507612665564572,-0.07666941467436106,3885746.65,53
515900.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.03218068967083598,-0.005235602094240788,0.015364061456245803,0.0049000000000001265,-0.0034747262833541015,0.07216663933081846,0.010938259092461551,-0.03498727735368967,38946683.0,4
515910.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.011850192439024299,-0.03266787658802184,0.01717557251908408,0.002849999999999908,-0.014787430683918634,0.10097344232269445,0.0177316840500849,-0.05882352941176472,4971264.45,64
515920.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.021590810373395497,-0.029445073612684003,0.009422850412249772,0.00015000000000020552,-0.013468401059053892,0.13711630342299896,0.016788791499409008,-0.07692307692307698,5281240.05,29
516260.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0273591673573923,-0.03490990990990994,0.001168224299065379,-0.0029000000000000137,-0.01448942042318302,0.13440883593512187,0.02001523279121438,-0.09425785482123505,1249921.95,13
516330.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.023678426134538078,-0.03771760154738857,-0.0030060120240480437,-0.0042999999999999705,-0.016458261256363294,0.12345222010401824,0.02055429592336949,-0.09514925373134331,490503.5,24
516510.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.012651246141257566,-0.03722084367245648,0.10122989593188292,0.01849999999999996,0.01752698981598866,0.2147281608381708,0.03223616458311539,-0.13149606299212602,113075642.05,60
516630.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01564844988485392,-0.039999999999999925,0.09834469328140183,0.017899999999999805,0.016399351234456683,0.21362567663622944,0.031512942321950864,-0.13068181818181823,16106737.15,52
516700.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0038588233369565295,-0.030558482613277205,0.1428571428571428,0.02200000000000002,0.023017902813299296,0.21631125738244417,0.03545210287162783,-0.15600775193798455,9085585.95,81
517030.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01788683047567563,-0.012806830309498363,0.004343105320304019,0.0005499999999999394,-0.008308764406325442,0.07552608820985895,0.010929298313669898,-0.03657262277951934,888743.85,42
517660.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02953577006681507,-0.016574585635359185,-0.010011123470522798,-0.003150000000000097,-0.01352250055420079,0.10255209075910954,0.014307299104582954,-0.06687898089171984,3581913.15,7
517770.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.029020070713501545,-0.0032188841201716833,0.055681818181818166,0.008449999999999958,0.00863145323272363,0.10823005655155815,0.02002725061024878,-0.0664589823468329,4263344.5,93
560660.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0005999099999999258,-0.03989592367736339,0.06750241080038588,0.01045000000000007,0.008931826467371451,0.2065097866725314,0.030724942656813022,-0.12635078969243563,3434187.15,83
561100.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02237582939220173,-0.030033370411568394,0.023474178403755985,0.0021499999999999853,-0.015523567598080712,0.15693573667711602,0.020688800697207316,-0.09745762711864414,22044911.15,26
561130.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.017873491802469,-0.02527075812274371,0.03316326530612246,0.0043000000000000815,-0.0019099254512969788,0.11578826764436312,0.016921514962474758,-0.06117647058823539,18273855.3,43
561310.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.014515607455696133,-0.03312883435582825,0.015463917525773141,0.0025000000000000577,-0.019534652233420435,0.1506359015963159,0.021027746922206866,-0.08823529411764708,10297912.55,57
561320.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.006859200751565542,0.008421052631578885,0.008421052631578885,0.0033000000000000806,-0.0008343763037129692,0.04257054314141251,0.00893117062746058,-0.02564102564102555,2695614.2,76
561600.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.022431465364077585,-0.030588235294117583,0.01728395061728394,0.0010499999999999954,-0.01776135415424962,0.1483915126625599,0.020140026820653616,-0.0911136107986501,18665600.85,25
562950.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.009204830824108168,-0.03084223013048626,0.018703241895261957,0.0011499999999998733,-0.016255267910897042,0.15229858477476643,0.020539947799713035,-0.09502262443438914,9856627.35,70
159630.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.011443310614828173,-0.017590149516270914,0.004496402877697703,-0.00045000000000006146,-0.00935656955345665,0.07804955780415912,0.011676910372038862,-0.04306632213608963,5206411.75,65
159701.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.021810648489388296,-0.04540023894862599,-0.006218905472636815,-0.0023000000000000798,-0.021492866327842752,0.12754597132402012,0.01811756360151126,-0.07754629629629628,2689606.65,28
159793.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.0005912700834329598,-0.008323424494649068,0.038605230386052236,0.0059499999999999,-0.0023923444976076125,0.1419205026635708,0.020090726272257154,-0.07534246575342463,404230.5,84
159862.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.0075887218181817095,-0.02051983584131334,0.03318903318903299,0.006349999999999967,-0.007485444968117649,0.09408017794853651,0.023254817268481734,-0.05555555555555558,5477792.6,73
161812.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01247577944241307,-0.017086330935251914,0.01297497683039861,0.001000000000000112,-0.006047378711408258,0.10284825995386626,0.013746696243718336,-0.05861767279090113,454409.75,61
166001.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.010337200513728995,-0.02235597592433347,-0.0026315789473685403,-0.0023500000000000743,-0.017498379779649964,0.05823452312006561,0.010752658233571032,-0.04729729729729715,198587.2,69
506008.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,0.01958999080808077,-0.02805049088359035,0.03742514970059885,0.0030999999999998806,0.007560337307356946,0.1326782675522864,0.01547913528813206,-0.06740027510316371,848327.2,92
513360.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.004429029118773853,-0.016917293233082775,0.009652509652509744,-0.0019000000000000128,-0.023160254015689108,0.10574142916150353,0.021840906778985154,-0.09269162210338688,321502928.2,78
515090.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.017916248193069362,-0.020193861066235996,0.01336675020885525,0.0023500000000000743,-0.007446199165371148,0.08249431633647286,0.012341954942470751,-0.045274027005559936,3023368.25,41
561180.SH,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.02210243766136566,-0.01839926402943881,0.0028195488721802775,-0.0009999999999998899,-0.009468993687337557,0.0804593858138718,0.012062282911245281,-0.04779080252479706,10040450.45,27
159777.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.008814157315068627,-0.04444444444444451,0.03248587570621475,0.0019000000000000128,-0.0042906762923108355,0.13933578190471274,0.0246085442430278,-0.09860935524652337,20734090.0,71
159896.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.025522605511221874,-0.03605769230769229,-0.001245330012453305,-0.003750000000000142,-0.015225933202357544,0.12717123019076837,0.020458403485340185,-0.09837962962962965,2189860.25,19
159916.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.01804682058738938,-0.0219758064516129,-0.01000000000000012,-0.0001499999999996504,-0.020108876791467556,0.08463603001588416,0.011111820512630493,-0.04206161137440756,279288.45,39
161227.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.018035914742267734,-0.03100775193798455,0.01296596434359798,0.0036999999999998145,-0.009312462849217273,0.10300866904640493,0.015126969642107675,-0.06025934401220434,389702.35,40
163801.SZ,2024-11-21,2024-11-22,2024-11-29,2024-11-21,-0.004131359081271935,-0.040632054176072296,-0.001175088131609825,0.001100000000000101,-0.020737327188940058,0.09542940075300232,0.016662219414066745,-0.04921700223713654,169412.9,80
