code,select_td,buy_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
562000.SH,2024-03-28,2024-03-29,2024-03-28,0.020334928229664984,-0.010638297872340274,0.010869565217391353,0.004149999999999876,-0.005465779467680565,0.042616451932606436,0.007024065036054288,-0.0235294117647058,53091551.7,20
562500.SH,2024-03-28,2024-03-29,2024-03-28,-0.015384615384615219,-0.04278074866310144,0.009873060648801113,0.005049999999999999,-0.025585193249863858,0.07518595293256913,0.018414823633116032,-0.10052219321148814,104572614.95,0
159925.SZ,2024-03-28,2024-03-29,2024-03-28,0.012202043132803597,-0.01676445934618609,0.0034217279726260763,0.011999999999999567,-0.009945559666324155,0.2672985500356546,0.006846776614072114,-0.02831760133259309,193346846.05,6
159952.SZ,2024-03-28,2024-03-29,2024-03-28,0.01585820895522394,-0.048085485307212905,-0.0018674136321195078,0.008399999999999963,-0.027253287228718226,0.04823299365690037,0.016331996689465368,-0.06935908691834958,221540015.2,13
164824.SZ,2024-04-02,2024-04-03,2024-04-02,0.001877346683354153,-0.003729024238657508,-0.004347826086956608,0.009400000000000075,-0.009668550952954602,0.03325779579330379,0.00966038170744678,-0.016564417177914015,201567550.5,5
512660.SH,2024-04-02,2024-04-03,2024-04-02,-0.05257270693512306,0.016968325791855143,-0.0044296788482834915,0.0008500000000001284,-0.0003335927943955985,0.03921266515157362,0.01789970564950307,-0.07391304347826089,207043701.3,2
512710.SH,2024-04-02,2024-04-03,2024-04-02,-0.05482041587901709,0.0018939393939394478,-0.02757352941176472,-0.0018999999999999018,-0.02200036975411357,0.027220358295878988,0.018435414666653535,-0.08960573476702516,104382692.15,0
512810.SH,2024-04-02,2024-04-03,2024-04-02,-0.05350194552529186,0.016831683168316847,-0.0067698259187619625,0.0011499999999999844,-0.0017496111975114914,0.039611964430072755,0.01734736120734662,-0.07400379506641375,53901977.55,1
513000.SH,2024-04-02,2024-04-03,2024-04-02,-0.005369127516778538,-0.005273566249175965,-0.018217306441118963,0.006450000000000067,-0.006288894010733848,0.05891171958532859,0.011895226990118654,-0.020765736534717583,93003261.3,4
513800.SH,2024-04-02,2024-04-03,2024-04-02,0.012108262108262213,-0.014623955431754987,0.007834757834757733,0.00835000000000008,-0.004152297839397745,0.039771687827009794,0.01072469110274348,-0.027491408934707917,76897554.9,6
513880.SH,2024-04-02,2024-04-03,2024-04-02,-0.010000000000000009,-0.004912280701754312,-0.008391608391608352,0.007349999999999968,-0.0024621878297573785,0.06159993029710842,0.0130276132977742,-0.017325017325017456,228337851.75,3
159655.SZ,2024-04-11,2024-04-12,2024-04-11,-0.05575411007862763,-0.029288702928870203,0.0235294117647058,0.011200000000000099,-0.002293577981651307,0.034605497330433055,0.0074853405395271045,-0.029288702928870203,25683989.9,0
159985.SZ,2024-04-11,2024-04-12,2024-04-11,0.01980198019801982,-0.007955077211043493,0.00047192071731960716,0.008950000000000458,-0.014182748198093398,0.044997327372564566,0.01218264828107874,-0.017233348858872843,304373057.75,3
513500.SH,2024-04-11,2024-04-12,2024-04-11,-0.05108273181565792,-0.02931596091205202,0.0,0.004049999999999887,-0.014495948850796303,0.042711137079856965,0.009069374336689504,-0.04282655246252676,354209662.25,1
513080.SH,2024-04-11,2024-04-12,2024-04-11,-0.016049382716049387,-0.02582582582582582,-0.014580801944106936,0.0028999999999999027,-0.02239098333484002,0.039285490572734894,0.00870679049077028,-0.03221957040572787,28094148.75,2
159755.SZ,2024-04-18,2024-04-19,2024-04-18,-0.00865051903114189,-0.03005008347245397,-0.0348837209302324,-0.0036000000000000476,-0.011652632474270508,0.05239445024615841,0.025092275477780916,-0.07340946166394768,119795726.0,0
513310.SH,2024-04-18,2024-04-19,2024-04-18,0.009740259740259827,-0.005494505494505364,0.03344208809135418,0.006350000000000078,-0.0058456589116873126,0.06597987007555672,0.015454226500011327,-0.052914110429447825,102749514.95,1
159611.SZ,2024-04-25,2024-04-26,2024-04-25,0.0071428571428571175,-0.018018018018018056,0.021874999999999867,0.006950000000000123,-0.00567605919318892,0.04402116402116407,0.012529713918683478,-0.04822834645669294,139692418.75,4
159934.SZ,2024-04-25,2024-04-26,2024-04-25,-0.0007646721468169693,-0.02625698324022352,0.06475259621258389,0.09470000000000045,-0.0032690639802521737,0.07574349124761626,0.013312630007796014,-0.04853833425262,566438137.15,0
159937.SZ,2024-04-25,2024-04-26,2024-04-25,-0.000378286362776592,-0.025442477876106206,0.06615570794675252,0.09720000000000084,-0.0019447538847876533,0.07551097076830904,0.01316909389040681,-0.046257512292842806,292735310.7,3
512400.SH,2024-04-25,2024-04-26,2024-04-25,0.009442870632672351,-0.054561717352414996,0.04757185332011904,0.012750000000000039,-0.02486277042299001,0.10265843816757658,0.02121981548321426,-0.08230088495575216,295816038.45,5
518800.SH,2024-04-25,2024-04-26,2024-04-25,-0.0005743825387708457,-0.02701192250372575,0.06570087737196517,0.09555000000000025,-0.002816094697150384,0.0753882162924231,0.013308693003739326,-0.04804860088365248,234335483.9,2
518880.SH,2024-04-25,2024-04-26,2024-04-25,-0.0007561436672968158,-0.02883379247015616,0.06484091824405969,0.09579999999999966,-0.002922598284151867,0.07555702774322648,0.013335171519901432,-0.04941860465116288,1460068547.95,1
159934.SZ,2024-04-29,2024-04-30,2024-04-29,0.013363879343260665,-0.012815680361854431,0.05349959774738555,0.07620000000000005,-0.007193017371278976,0.07687832955728369,0.013489108084925476,-0.043438077634011196,581236738.8,2
159937.SZ,2024-04-29,2024-04-30,2024-04-29,0.012651057401812826,-0.012126865671641895,0.0570972249950088,0.08024999999999949,-0.006203019866555137,0.07695028651702418,0.013366687104753238,-0.04066678878915542,301144833.25,1
512400.SH,2024-04-29,2024-04-30,2024-04-29,0.029657089898053712,-0.006445672191528473,0.06515301085883518,0.013600000000000056,-0.011678497824593626,0.1025364819147323,0.02135993302705291,-0.07245080500894452,299730060.45,6
512890.SH,2024-04-29,2024-04-30,2024-04-29,0.03495145631067942,-0.024482109227871973,0.03600000000000003,0.010499999999999954,-0.009276083006598546,0.03478303893919188,0.011023614345632224,-0.04428044280442811,360321620.75,8
515450.SH,2024-04-29,2024-04-30,2024-04-29,0.030757689422355572,-0.014662756598240345,0.03863987635239563,0.012950000000000017,0.00044662795891037277,0.02588774341351674,0.008654876407048926,-0.030303030303030165,54624712.65,7
515900.SH,2024-04-29,2024-04-30,2024-04-29,0.0028530670470756636,-0.010600706713780883,0.028655400440852352,0.010050000000000114,0.0005717552887365418,0.037135868356682256,0.013821265360375163,-0.037526059763724806,72887586.55,0
517180.SH,2024-04-29,2024-04-30,2024-04-29,0.017821782178217838,-0.015604681404421394,0.04269972451790638,0.01905000000000001,-0.0019446916510102996,0.04371308984576583,0.014063398783653832,-0.03209242618741981,70170287.0,5
518800.SH,2024-04-29,2024-04-30,2024-04-29,0.013565150936186487,-0.012822930416745204,0.05565638233514836,0.07779999999999987,-0.0063774057624416125,0.07672971398792194,0.013457659915707758,-0.043293246993524326,228899857.65,3
518880.SH,2024-04-29,2024-04-30,2024-04-29,0.013783987915407803,-0.013049962714392183,0.0526943726386957,0.0771500000000005,-0.007443238277368369,0.07671396031908917,0.013504413285333956,-0.04368488393346737,1527143514.95,4
159934.SZ,2024-05-09,2024-05-10,2024-05-09,0.01669512426484543,-0.008209240168003062,-0.020919713531850737,0.014100000000000001,-0.01796769406716381,0.06836962412190206,0.011165367600671917,-0.014418516410548254,521141340.0,3
159937.SZ,2024-05-09,2024-05-10,2024-05-09,0.015361558636193262,-0.009442870632672351,-0.020541549953314697,0.015150000000000219,-0.01837849977541539,0.06862575165664464,0.010864952667731782,-0.015578078078078095,298043843.9,1
518800.SH,2024-05-09,2024-05-10,2024-05-09,0.014586095851486958,-0.008978032473734632,-0.01928166351606808,0.01449999999999907,-0.01800079498779117,0.06837209302325586,0.01127618666293083,-0.014437689969604928,194061575.75,0
518880.SH,2024-05-09,2024-05-10,2024-05-09,0.016135084427767454,-0.008311295806573527,-0.01942472917444904,0.014699999999999491,-0.018398025577742838,0.06834101259754455,0.011446111860032323,-0.014824544942765971,1465958363.85,2
159633.SZ,2024-05-23,2024-05-24,2024-05-23,-0.0055071133547497375,-0.0117647058823529,0.0370370370370372,0.031649999999999956,-0.012881355932203298,0.01280985114937705,0.012972377405444366,-0.03105590062111796,127443963.5,8
159682.SZ,2024-05-23,2024-05-24,2024-05-23,-0.018421052631579005,0.005256241787122251,0.06397774687065372,0.009749999999999925,0.0014399790548502711,0.012682280159080905,0.016026839796877728,-0.02067183462532296,100869071.8,3
159755.SZ,2024-05-23,2024-05-24,2024-05-23,0.006944444444444198,-0.0017271157167529916,0.028469750889679624,0.0038000000000000256,-0.013651877133106005,0.011682108534269542,0.02056057388176601,-0.039867109634551534,98452622.35,9
159840.SZ,2024-05-23,2024-05-24,2024-05-23,0.008695652173912993,0.0,0.028953229398663627,0.0031500000000000417,-0.01376881203970537,0.012317666126418159,0.020401753318981142,-0.03950103950103956,54680299.8,12
159870.SZ,2024-05-23,2024-05-24,2024-05-23,-0.00983606557377048,-0.01610305958132041,0.014950166112956742,0.005599999999999938,-0.014833924540470833,0.03527709770754495,0.01613553507330019,-0.0362776025236593,104767965.3,6
159915.SZ,2024-05-23,2024-05-24,2024-05-23,-0.0177383592017738,0.005552470849528035,0.06341749853200218,0.025850000000000373,0.002269079639160898,0.011777661639540193,0.01512687009853696,-0.023369565217391308,1244875721.35,4
159949.SZ,2024-05-23,2024-05-24,2024-05-23,-0.020330368487928907,0.006361323155216203,0.06460296096904439,0.010149999999999881,0.003297818366311489,0.012434989191618673,0.01611226274789161,-0.022499999999999964,525285369.15,1
159977.SZ,2024-05-23,2024-05-24,2024-05-23,-0.018489170628631757,0.0058231868713605195,0.06502242152466375,0.02685000000000004,0.003061978671734744,0.011489751782202129,0.01463595136149812,-0.021287642782969796,57066120.9,2
159996.SZ,2024-05-23,2024-05-24,2024-05-23,-0.009031198686371034,-0.030158730158730163,0.04533789563729673,0.018399999999999972,-0.007835018065197041,0.057649096191553006,0.013352410013758552,-0.04828660436137078,102147924.0,7
512660.SH,2024-05-23,2024-05-24,2024-05-23,0.007795100222717233,0.002219755826859071,0.014606741573033766,0.012250000000000094,-0.005451842061787726,0.017614973661598254,0.015420437258214077,-0.03326180257510736,289180234.25,10
512670.SH,2024-05-23,2024-05-24,2024-05-23,0.008116883116883189,0.006504065040650486,0.03338898163606019,0.012800000000000145,0.0012940795858944476,0.02153676673092808,0.018823396356983147,-0.0390625,95859646.8,11
512710.SH,2024-05-23,2024-05-24,2024-05-23,0.009124087591240837,0.0018214936247722413,0.020408163265306145,0.009649999999999936,-0.003984063745019917,0.02668030119921916,0.015103639561843431,-0.031746031746031744,142605923.75,13
515170.SH,2024-05-23,2024-05-24,2024-05-23,-0.028526148969889142,-0.0031446540880503138,0.03764320785597386,0.009399999999999853,-0.006113810942153797,0.02268537074148269,0.010791044070371065,-0.021604938271604923,64295101.35,0
159952.SZ,2024-05-23,2024-05-24,2024-05-23,-0.01642335766423375,0.005474452554744769,0.06370656370656369,0.015800000000000036,0.002137043604783395,0.012165188844230457,0.015138941511284665,-0.0196956132497762,129808128.85,5
159825.SZ,2024-05-30,2024-05-31,2024-05-30,-0.019099590723056004,-0.014784946236559127,0.039716312056737424,0.010950000000000015,-0.011996225906456437,0.047659394196144955,0.011923365959126166,-0.044328552803129084,75986064.15,0
159920.SZ,2024-05-30,2024-05-31,2024-05-30,0.0018083182640142859,-0.033509700176366675,0.03396226415094339,0.020850000000000035,-0.027636073282171658,0.08395441650237978,0.015710836549733816,-0.06881903143585388,674942580.9,7
159985.SZ,2024-05-30,2024-05-31,2024-05-30,0.009812667261373642,-0.04058094831268699,0.031694993109784075,0.027399999999999647,-0.021947395924054924,0.04704657542574431,0.011905815577659682,-0.04058094831268699,252999455.2,12
159996.SZ,2024-05-30,2024-05-31,2024-05-30,-0.007444168734491385,-0.010638297872340496,0.005823627287853572,0.01154999999999995,-0.027509652509652538,0.05822267620020405,0.01325317615321279,-0.035115722266560234,113944465.8,3
510900.SH,2024-05-30,2024-05-31,2024-05-30,0.0,-0.03647058823529403,0.030188679245283012,0.01475000000000004,-0.02887294717495703,0.09032730720334436,0.016705609181641243,-0.06931818181818172,528756342.9,6
512700.SH,2024-05-30,2024-05-31,2024-05-30,-0.006797583081570968,-0.015636634400595817,0.031201248049921748,0.015249999999999986,0.001173842250747903,0.04148755767638135,0.008014656469427912,-0.022189349112426204,56991851.35,4
512800.SH,2024-05-30,2024-05-31,2024-05-30,-0.008792965627497873,-0.01576044129235632,0.03137902559867878,0.014049999999999896,0.0014030867909400335,0.04171886745176656,0.008220773755060914,-0.022691705790297445,225270020.65,2
513550.SH,2024-05-30,2024-05-31,2024-05-30,0.007556675062972307,-0.04146341463414638,0.026109660574412663,0.01429999999999998,-0.032079305461486296,0.08442020921433335,0.015807397187591554,-0.06761565836298922,109061666.4,10
513600.SH,2024-05-30,2024-05-31,2024-05-30,0.004737091425864648,-0.03507152745731412,0.03412462908011871,0.04070000000000018,-0.027984380810710308,0.09203512868673558,0.015006777824570404,-0.06610093791871374,125228289.9,9
513660.SH,2024-05-30,2024-05-31,2024-05-30,0.003180372557928246,-0.033658104517271914,0.03021718602455148,0.039149999999999796,-0.026262355802485704,0.08539391150613951,0.015101937373843131,-0.0627147766323024,182769682.85,8
513690.SH,2024-05-30,2024-05-31,2024-05-30,0.008149010477299212,-0.020689655172413834,0.08535031847133756,0.02564999999999995,-0.000469263256686947,0.09109527669923634,0.019581906483030518,-0.049107142857142905,121259990.1,11
515100.SH,2024-05-30,2024-05-31,2024-05-30,-0.016475644699140535,-0.0014326647564469885,0.016034985422740622,0.00890000000000013,-0.0020760254850024085,0.025875152998775963,0.006632045232209284,-0.014840989399293236,126287226.25,1
515290.SH,2024-05-30,2024-05-31,2024-05-30,-0.005405405405405572,-0.015057573073516295,0.03345724907063197,0.013350000000000195,0.001982339160208957,0.04232671717487957,0.007994332411363133,-0.02284710017574676,40822080.3,5
159707.SZ,2024-06-06,2024-06-07,2024-06-06,0.0,-0.014778325123152691,0.04712041884816731,0.00990000000000002,-0.04084405722963802,0.057893401730601424,0.029439695849663258,-0.05362776025236593,81013258.35,9
159825.SZ,2024-06-06,2024-06-07,2024-06-06,-0.027932960893854664,-0.024556616643929052,-0.03378378378378377,0.0009000000000000119,-0.03742595584275721,0.04335611948684348,0.011663916821567562,-0.051724137931034475,58481358.25,0
159865.SZ,2024-06-06,2024-06-07,2024-06-06,-0.025236593059936974,-0.038109756097560954,-0.03369065849923436,0.0019000000000000128,-0.04761904761904778,0.0483939026319955,0.01325092640164333,-0.06794682422452003,162197130.55,1
159887.SZ,2024-06-06,2024-06-07,2024-06-06,-0.008946322067594492,-0.01177625122669268,0.012060301507537785,0.004850000000000021,-0.014580683041393372,0.04029589914996867,0.0088807424189033,-0.03173076923076912,58350067.7,6
512700.SH,2024-06-06,2024-06-07,2024-06-06,-0.008442056792018371,-0.012859304084720025,0.011627906976744207,0.006199999999999983,-0.016319300493724764,0.04083634081280407,0.009034756983310684,-0.03478904515173942,58929982.55,7
512800.SH,2024-06-06,2024-06-07,2024-06-06,-0.009748172217709183,-0.014411529223378738,0.009844134536505234,0.005749999999999922,-0.017557861133280173,0.040985876488507156,0.009283752901857763,-0.03526645768025094,227615554.8,5
513090.SH,2024-06-06,2024-06-07,2024-06-06,-0.006153846153846065,-0.0030737704918032405,0.003092783505154628,0.0022999999999999687,-0.04104863746119358,0.05425484016208926,0.020582029418808902,-0.0444225074037512,772229287.85,8
515100.SH,2024-06-06,2024-06-07,2024-06-06,-0.011013215859030923,-0.024390243902439157,-0.021582733812949617,-0.0016499999999999293,-0.025264289553843522,0.022248543831585366,0.0073349467485772455,-0.03477643718949619,113818814.2,4
515290.SH,2024-06-06,2024-06-07,2024-06-06,-0.011839708561019902,-0.015287769784172789,0.010147601476014678,0.005149999999999766,-0.017893179066325815,0.041619955156950494,0.009049282722473018,-0.03609154929577474,39842753.95,3
516970.SH,2024-06-06,2024-06-07,2024-06-06,-0.018164435946462443,-0.013245033112582849,-0.016965127238454336,0.00039999999999995595,-0.027052238805970075,0.020709354915496192,0.009839447789001284,-0.03156917363045497,74243961.7,2
159707.SZ,2024-06-13,2024-06-14,2024-06-13,-0.041095890410958735,-0.02970297029702973,-0.03130148270181221,0.0015500000000000513,-0.06032760687175398,0.05969517358171039,0.02815304878453779,-0.04854368932038844,75441307.45,0
159980.SZ,2024-06-13,2024-06-14,2024-06-13,-0.0040114613180515235,-0.0034110289937464566,-0.02230897936419418,-0.0014499999999997293,-0.03197305207355472,0.051870353159851446,0.01475237054403679,-0.039999999999999925,194193643.45,1
159611.SZ,2024-06-20,2024-06-21,2024-06-20,0.01953125,-0.032136105860113395,0.02605210420841675,0.008749999999999813,-0.008280470679385865,0.030814795094923575,0.010822293520877466,-0.032136105860113395,178672659.0,0
159611.SZ,2024-06-27,2024-06-28,2024-06-27,0.03336604514229613,-0.004882812500000111,-0.018304431599229454,0.001100000000000323,-0.014173075992841122,0.02592139217891898,0.008754786187459944,-0.019249278152069338,142925695.95,0
513310.SH,2024-07-04,2024-07-05,2024-07-04,0.017817371937639104,0.0022421524663676085,0.04439252336448596,0.018850000000000255,-0.0038257252163579336,0.04509342166554564,0.01351481081527277,-0.04139433551198257,174307346.3,0
