datetime,limit_up_count,limit_down_count,limit_up_ratio,limit_down_ratio,avg_pct_change
2016-07-27,14,75,0.005249343832020997,0.0281214848143982,-0.04409670643160093
2016-07-28,18,9,0.006746626686656672,0.003373313343328336,-0.0005130070298064436
2016-07-29,12,5,0.004497751124437781,0.0018740629685157421,-0.006571152101231962
2016-08-01,10,23,0.003746721618583739,0.008617459722742601,-0.015888859331292183
2016-08-02,21,3,0.00786222388618495,0.0011231748408835642,0.010112039750146363
2016-08-03,33,0,0.012354923249719206,0.0,0.006358945763450199
2016-08-04,18,1,0.0067390490453013855,0.00037439161362785476,0.006078112527391095
2016-08-05,17,1,0.006362275449101796,0.00037425149700598805,-0.004763801878437833
2016-08-08,24,3,0.008975317875841436,0.0011219147344801795,0.011657428933483935
2016-08-09,24,0,0.008965259618976467,0.0,0.010573809232125841
2016-08-10,16,1,0.00597460791635549,0.0003734129947722181,-0.0019154409741350764
2016-08-11,14,2,0.005227781926811053,0.0007468259895444362,-0.014282946993690173
2016-08-12,23,2,0.008578888474449832,0.0007459903021260724,0.0112498249940835
2016-08-15,33,2,0.012304250559284116,0.0007457121551081282,0.022572861732621175
2016-08-16,42,3,0.015654118524040254,0.0011181513231457323,0.007194460951874925
2016-08-17,36,2,0.013412816691505217,0.0007451564828614009,0.004569770893245294
2016-08-18,30,0,0.011164867882396725,0.0,0.0009151183413508272
2016-08-19,37,0,0.013764880952380952,0.0,0.002552202557339261
2016-08-22,33,10,0.012272220156191893,0.003718854592785422,-0.010905952730764732
2016-08-23,27,4,0.010033444816053512,0.0014864362690449647,0.00344340604976433
2016-08-24,31,1,0.011519881085098476,0.0003716090672612412,0.003757960306623239
2016-08-25,26,5,0.00966183574879227,0.0018580453363062058,-0.005062629840868294
2016-08-26,30,0,0.011135857461024499,0.0,0.004213621824693152
2016-08-29,27,4,0.01002227171492205,0.0014847809948032665,0.0034686138130619916
2016-08-30,17,3,0.006305637982195846,0.001112759643916914,0.0002812985292966833
2016-08-31,18,1,0.006674082313681869,0.0003707823507601038,0.0022927906073869847
2016-09-01,21,2,0.007783543365455893,0.0007412898443291327,-0.006235256212128973
2016-09-02,20,3,0.007410151908114116,0.0011115227862171174,-0.002653429869340522
2016-09-05,26,0,0.00962962962962963,0.0,0.005142014273148901
2016-09-06,32,3,0.011851851851851851,0.0011111111111111111,0.014652194680699455
2016-09-07,27,1,0.01,0.00037037037037037035,0.0004887779379017616
2016-09-08,23,5,0.008512213175425611,0.001850481125092524,0.00436877454264001
2016-09-09,29,4,0.01072881982981872,0.0014798372179060304,-0.0065822414290208015
2016-09-12,14,23,0.005177514792899409,0.008505917159763314,-0.02848953904868056
2016-09-13,31,5,0.011451791651274473,0.001847063169560399,0.008066361159277195
2016-09-14,28,3,0.0103359173126615,0.0011074197120708748,-0.003592571741349364
2016-09-19,26,2,0.00959409594095941,0.0007380073800738007,0.01222602463934706
2016-09-20,21,2,0.007743362831858407,0.0007374631268436578,0.0006720381045545145
2016-09-21,17,3,0.006268436578171091,0.0011061946902654867,0.002815652163148892
2016-09-22,27,1,0.00995575221238938,0.0003687315634218289,0.005625709291737348
2016-09-23,21,6,0.007740508661997788,0.0022115739034279398,-0.0035815442508875597
2016-09-26,11,27,0.004054552156284556,0.009952082565425728,-0.02257834526258074
2016-09-27,20,11,0.007371913011426466,0.004054552156284556,0.006795526247978064
2016-09-28,10,3,0.003681885125184094,0.0011045655375552283,-0.002105773187752625
2016-09-29,19,4,0.006995581737849779,0.0014727540500736377,0.004012947059150344
2016-09-30,12,1,0.004413387274733358,0.0003677822728944465,0.004848471675435851
2016-10-10,33,0,0.01213235294117647,0.0,0.021149171528164947
2016-10-11,35,1,0.012862918044836457,0.0003675119441381845,0.0073258412201720035
2016-10-12,24,4,0.008807339449541285,0.0014678899082568807,0.0013156019164438188
2016-10-13,33,1,0.01210564930300807,0.00036683785766691124,0.0023591646675850055
2016-10-14,19,0,0.006967363403006967,0.0,2.6518221486610044e-05
2016-10-17,25,1,0.009164222873900294,0.00036656891495601173,-0.008115433171295058
2016-10-18,28,3,0.010252654705236177,0.0010984987184181618,0.015386915820541473
2016-10-19,27,1,0.009886488465763456,0.0003661662394727206,0.0013304538747589795
2016-10-20,25,2,0.009154155986818015,0.0007323324789454412,0.0029412110783639993
2016-10-21,20,3,0.0073152889539136795,0.0010972933430870519,-0.00305977134326602
2016-10-24,29,1,0.010607168983174835,0.000365764447695684,0.009268699668146372
2016-10-25,32,0,0.011691633175009134,0.0,0.00547103811176425
2016-10-26,25,3,0.009130752373995616,0.001095690284879474,-0.0033974494061927325
2016-10-27,28,0,0.01022270901788974,0.0,0.0013488153414174596
2016-10-28,21,9,0.007664233576642336,0.0032846715328467154,-0.008821469644156902
2016-10-31,29,6,0.010580080262677856,0.0021889821233126595,7.538007067956366e-05
2016-11-01,44,3,0.016034985422740525,0.0010932944606413995,0.012299898123988568
2016-11-02,34,4,0.01239067055393586,0.0014577259475218659,-0.004111959014018887
2016-11-03,45,0,0.01639941690962099,0.0,0.007695656229914253
2016-11-04,32,6,0.011657559198542805,0.002185792349726776,0.0002806967203737741
2016-11-07,28,3,0.010192937750273025,0.0010921004732435385,0.0022267133425929006
2016-11-08,33,0,0.012008733624454149,0.0,0.007252774806443839
2016-11-09,42,1,0.015272727272727273,0.0003636363636363636,-0.005332177554933175
2016-11-10,58,0,0.021083242457288258,0.0,0.016848932042694862
2016-11-11,45,1,0.01634580457682528,0.0003632401017072285,0.0062437399940632006
2016-11-14,37,3,0.013435003631082063,0.0010893246187363835,0.004515671036594995
2016-11-15,35,0,0.012704174228675136,0.0,0.004742307232464344
2016-11-16,32,5,0.011606819006166122,0.0018135654697134566,0.0001422301245145075
2016-11-17,25,2,0.009061254077564335,0.0007249003262051468,-0.0022286905266221
2016-11-18,25,0,0.009051412020275163,0.0,-0.0008317178715930539
2016-11-21,42,3,0.01520086862106406,0.0010857763300760044,0.005925712175822039
2016-11-22,44,3,0.015907447577729574,0.0010845986984815619,0.01074934452948738
2016-11-23,32,4,0.011564871702204554,0.0014456089627755693,-0.00559181630831288
2016-11-24,31,4,0.01119537739256049,0.001444564824846515,-0.004187507444149626
2016-11-25,24,4,0.00866113316492241,0.001443522194153735,0.0030481562419396964
2016-11-28,35,5,0.012630819198845183,0.001804402742692169,-0.0006767302756305076
2016-11-29,23,10,0.00829127613554434,0.003604902667627974,-0.010419728427897136
2016-11-30,24,8,0.008648648648648649,0.002882882882882883,-0.00253083038383513
2016-12-01,38,1,0.013683831472812387,0.00036010082823190496,0.006442211262597169
2016-12-02,25,14,0.008999280057595392,0.005039596832253419,-0.01711276229487012
2016-12-05,24,22,0.008639308855291577,0.007919366450683946,-0.005234904792505118
2016-12-06,24,3,0.008629989212513484,0.0010787486515641855,0.0032478195495333558
2016-12-07,36,0,0.012940330697340043,0.0,0.012123789980948943
2016-12-08,29,1,0.010412926391382405,0.0003590664272890485,-0.005148611335604133
2016-12-09,26,4,0.009325681492109038,0.0014347202295552368,-0.002967846586831344
2016-12-12,20,128,0.007171029042667623,0.04589458587307279,-0.05005111528427008
2016-12-13,40,4,0.014321518080916577,0.0014321518080916578,0.0049599946994265285
2016-12-14,46,9,0.0164638511095204,0.0032211882605583395,-0.004700767536586319
2016-12-15,50,4,0.017889087656529516,0.0014311270125223613,0.010268465607667471
2016-12-16,59,4,0.021094029317125493,0.0014301036825169824,0.010799244373101948
2016-12-19,47,8,0.01679771265189421,0.0028591851322373124,0.0002442196778667161
2016-12-20,33,6,0.011777301927194861,0.0021413276231263384,-0.00014376279433809424
2016-12-21,36,3,0.012838801711840228,0.0010699001426533524,0.009555781070723156
2016-12-22,44,3,0.01568627450980392,0.0010695187165775401,0.0004897213769830635
2016-12-23,18,21,0.00641025641025641,0.007478632478632479,-0.012933963841215868
2016-12-26,31,6,0.011035955856176576,0.002135991456034176,0.0055491023891409514
2016-12-27,40,0,0.014234875444839857,0.0,0.002887438906377746
2016-12-28,23,5,0.008170515097690942,0.0017761989342806395,-0.002771149499865606
2016-12-29,21,5,0.007452093683463449,0.0017743080198722497,-0.0021854198662830003
2016-12-30,20,5,0.0070921985815602835,0.0017730496453900709,0.0013607299543914068
2017-01-03,31,0,0.010985116938341602,0.0,0.011177339330955074
2017-01-04,46,0,0.016288951841359773,0.0,0.012159519435416738
2017-01-05,37,3,0.013083451202263084,0.0010608203677510608,0.0006891132541148285
2017-01-06,27,15,0.009537265983751325,0.005298481102084069,-0.007742269504880479
2017-01-09,34,3,0.012005649717514125,0.001059322033898305,0.005424330753626727
2017-01-10,39,4,0.013751763046544428,0.0014104372355430183,-0.0019531796869846846
2017-01-11,28,6,0.009862627685804861,0.0021134202183867557,-0.010994159296134542
2017-01-12,24,4,0.008441786844882167,0.0014069644741470278,-0.008579829880605573
2017-01-13,21,15,0.007376185458377239,0.005268703898840885,-0.017004034054785386
2017-01-16,22,77,0.007724719101123595,0.027036516853932584,-0.03681666617756406
2017-01-17,38,6,0.013328656611715188,0.002104524728165556,0.012718738640011357
2017-01-18,39,9,0.01367461430575035,0.003155680224403927,-0.004416204845129713
2017-01-19,20,10,0.0070028011204481795,0.0035014005602240898,-0.003237790483064932
2017-01-20,47,2,0.016427822439706398,0.0006990562740300594,0.01714265426382499
2017-01-23,38,1,0.013268156424581005,0.00034916201117318437,0.010712766498948895
2017-01-24,37,4,0.012909979064898814,0.0013956734124214933,-0.003178278300683365
2017-01-25,30,10,0.01044932079414838,0.0034831069313827935,0.0047164786415872855
